store_id,town,area,self_service,cart,basket,month,quantity,sales_value,store_type
3463,BANGALORE,600,0,0,0,8,2819.585994,1137485.989,TT
3464,Delhi,500,0,0,0,8,3570,532309.98,TT
3465,Greater,300,0,0,0,9,3424.308001,337541.219,TT
3466,Panchkula,1000,1,1,1,7,2766.909,374619.14,MT
3467,Warangal,500,1,1,1,11,13957,934220,MT
3468,Chandigarh,1200,0,0,0,11,5006.477,364368.4798,TT
3469,Vijayawada,200,1,1,1,8,21125,813023.3196,MT
3470,Chennai,200,1,1,1,8,12255.32,529124.562,MT
3471,Suryapet,200,0,0,0,8,8519.726003,1168339.51,TT
3472,Shimla,300,1,1,1,1,59,6358,MT
3473,BANGALORE,800,0,0,0,9,1226.502997,412261.5982,TT
3474,Karimnagar,500,1,0,1,9,29781.665,1781129.383,MT
3475,Pune,200,1,0,1,7,1527.059998,725666.5001,MT
3476,Paralakhemundi,2200,1,1,1,11,7190,502426.42,MT
3477,Chittaurgarh,2500,1,1,1,11,13375.029,752624.0601,MT
3478,Varanasi,700,1,1,1,8,1463,93167.09999,MT
3479,Pune,2000,0,0,0,9,5372.253987,2628888.67,TT
3480,Chandigarh,500,1,0,1,9,33555,1760413.39,MT
3481,Bhupalpalle,500,1,0,1,11,23538,536689.68,MT
3482,Singrauli,200,1,1,1,11,8218,649262.0699,MT
3483,Mangaldoi,200,1,1,1,8,10435,464606.2199,MT
3484,Indore,200,1,0,1,8,22,10433,MT
3485,Varanasi,700,1,1,1,9,427,26931.74999,MT
3486,Mayang,2000,0,0,0,7,47,10022,TT
3487,Delhi,250,1,1,1,1,673,43166.40992,MT
3488,Hyderabad,200,1,1,1,11,456.2090006,232330.1498,MT
3489,Patna,3000,1,0,1,8,2920,177440.83,MT
3490,Pune,1000,0,0,0,8,2071.781996,1148045.433,TT
3491,Hyderabad,600,0,0,0,9,471.314999,196911.6998,TT
3492,Hyderabad,600,0,0,0,1,1505.337999,597629.5697,TT
3493,Anantapur,1400,1,1,1,11,27344,1753972.71,MT
3494,BANGALORE,1760,1,1,1,11,15880,626398,MT
3495,BANGALORE,700,0,0,0,11,796.6049988,337172.9218,TT
3496,Mahbubnagar,1000,1,0,1,11,10985,558873.5,MT
3497,Greater,350,1,0,1,11,17693,730689,MT
3498,Hyderabad,1000,1,1,1,11,2324.825,793387.4098,MT
3499,Sircilla,400,1,0,1,8,14948,720133.06,MT
3500,Varanasi,200,1,1,1,8,3397,306393.8,MT
3501,Delhi,200,1,1,1,9,243,142253.8201,MT
3502,Kolkata,1200,0,0,0,12,248,57157,TT
3503,Greater,100,0,0,0,11,10777,458931,TT
3504,Lucknow,1500,1,1,1,8,26199,1309215.14,MT
3505,Chennai,500,1,1,1,8,6032.202001,152683.52,MT
3506,Nagpur,800,1,0,1,8,528,19246,MT
3507,Ahmadnagar,1200,1,0,1,9,4549.970001,261971.5849,MT
3508,Gurgaon,600,0,0,0,12,656,40279.45,TT
3509,Anantapur,1000,0,0,0,11,31915.46002,1999085.074,TT
3510,Indore,200,1,0,1,11,503,316323.1099,MT
3511,Chitradurga,1300,1,1,1,8,6735.21,363870.4,MT
3512,Greater,300,0,0,0,8,20834.269,1003762.598,TT
3513,Sangrur,1500,1,1,1,9,3654,61239,TT
3514,Varanasi,1000,1,1,1,1,2508,243956.1597,MT
3515,Bhubaneswar,400,0,0,0,1,103,27741.10001,TT
3516,Ujjain,800,1,0,1,7,12028,385994.0398,MT
3517,Rajahmundry,1200,1,1,0,11,20927,1334677.63,MT
3518,Pune,1000,0,0,0,8,473.8999996,139012.61,TT
3519,Haldwani-cum-Kathgodam,1000,0,0,0,8,11348,523906.73,TT
3520,Amritsar,200,1,1,1,8,37094,1370215.04,MT
3521,BANGALORE,1760,1,1,1,9,21100,679517.66,MT
3522,Chittoor,250,1,1,1,9,5324.753,123650.881,MT
3523,Greater,350,1,1,1,9,6940,794527.97,MT
3524,Chennai,190,1,0,1,1,1827,71434,MT
3525,Greater,500,0,0,0,11,16381.956,1493724.78,TT
3526,Karimnagar,200,1,1,1,11,18110,916871.34,MT
3527,Delhi,200,1,1,1,8,2362.983,394791.985,MT
3528,Lucknow,1500,1,1,1,9,27750,1388416.34,MT
3529,BANGALORE,700,0,0,0,9,962.6659988,324357.446,TT
3530,Nagpur,1200,1,1,1,9,33357,1168431.93,MT
3531,Seraikela,2800,1,1,1,11,64901,4993652.21,TT
3532,Mahbubnagar,650,0,0,0,9,2954,221219.5,TT
3533,Faridabad,3000,1,1,1,1,9003,468260.7801,MT
3534,BANGALORE,800,0,0,0,11,1368.664997,391921.6838,TT
3535,Hyderabad,500,1,1,1,8,242,24252,MT
3536,Pratapgarh,4000,1,1,1,8,6642,655458.8198,MT
3537,Greater,500,0,0,0,8,419,22685,TT
3538,Chitradurga,900,1,1,0,9,76609,3290782.36,MT
3539,Warangal,1500,1,0,1,11,14014,865701.72,MT
3540,Ghaziabad,1000,1,0,1,11,565,39783.60001,MT
3541,BANGALORE,900,1,0,1,8,6508.305,270383.6265,MT
3542,Hyderabad,500,1,1,1,9,290,31454,MT
3543,Rajahmundry,300,0,0,0,9,97,44376.09004,TT
3544,Tirupati,700,1,0,1,9,29944.056,956735.3741,MT
3545,Kamptee,1200,0,0,0,9,5132,387464.1,TT
3546,Medinipur,1000,1,1,1,7,716,21263,MT
3547,Chittaurgarh,2500,1,1,1,8,13953.487,707938.31,MT
3548,Raipur,800,1,1,1,8,1880.559,134795.09,MT
3549,Tiruchirappalli,500,1,1,1,9,13064,225657.54,MT
3550,Tirupati,500,1,0,1,2,9352,499856,MT
3551,Tiruchirappalli,200,1,1,1,2,843,66522,MT
3552,Nagpur,1200,1,1,1,3,29,1735.220001,MT
3553,Pune,500,1,0,1,2,7696,575547,MT
3554,Chennai,1000,1,0,1,2,500.6149998,622624.4498,MT
3555,Greater,300,1,1,1,2,3874.751,1108301.175,MT
3556,Guntur,400,0,0,0,2,6897,322649.0401,TT
3557,Tirupati,500,1,0,1,3,36307,1798879.15,MT
3558,Tumkur,1000,1,1,1,3,17633,591511.31,MT
3559,Greater,400,0,0,0,2,8195.93,1266649.66,TT
3560,Punganur,600,0,0,0,2,6881,380343.3102,TT
3561,Srikakulam,800,0,0,0,2,5788,272696,TT
3562,Sidhi,5000,0,0,0,2,3065,349818,TT
3563,Vijayawada,1200,1,1,1,3,158419.72,6707520.624,MT
3564,Greater,500,0,0,0,2,282.2200003,14105.48402,TT
3565,Agartala,1400,0,0,0,2,24596,1498979.9,TT
3566,Chennai,400,0,0,0,3,14083,669737.8399,TT
3567,Tumkur,1000,1,1,1,2,21852,767201.2201,MT
3568,Puducherry,1200,0,0,0,2,12276,440628.7403,TT
3569,Chitradurga,800,1,0,1,2,6504,273490.47,MT
3570,Hyderabad,200,1,1,1,2,24321,2645692,MT
3571,Chennai,600,0,0,0,3,4691.31499,2142386.85,TT
3572,Coimbatore,1000,1,1,1,3,4786.92,117972.8521,MT
3573,Ahmadabad,1500,0,0,0,3,4003,379719,TT
3574,Asansol,500,0,0,0,2,15806.195,817904.1404,TT
3575,Muzaffarpur,200,1,1,1,2,39929,2708099.28,MT
3576,Vasai-Virar,500,1,1,1,2,451.5180005,187736.28,MT
3577,Lucknow,1500,1,1,1,3,50524,2664032.95,MT
3578,BANGALORE,400,0,0,0,3,165295.401,7852373.151,TT
3579,Chennai,600,0,0,0,3,5065.809988,2264703.649,TT
3580,Amalapuram,1500,1,1,1,3,34102.843,1564274.804,MT
3581,Chennai,600,0,0,0,3,1728.311,87862.23999,TT
3582,Sircilla,400,1,0,1,3,13161,650497.7,MT
3583,Chittaurgarh,2500,1,1,1,3,28885.032,1518865.185,MT
3584,Nagpur,900,1,0,1,2,26826,829887.94,MT
3585,GVMC,2000,1,1,1,2,49501,1640372.53,MT
3586,Ahmadabad,2000,0,0,0,2,718,91224.5,TT
3587,BANGALORE,450,0,0,0,2,5874.780994,1790293.817,TT
3588,Pune,920,0,0,0,2,9566.107972,5219245.985,TT
3589,BANGALORE,2200,0,0,0,2,54969,1775869.98,TT
3590,BANGALORE,600,0,0,0,3,7807.909984,3399874.298,TT
3591,Milak,2000,1,1,1,2,4526,220207.65,TT
3592,Gadag-Betigeri,200,1,0,1,2,14511,726929.3304,TT
3593,Delhi,1000,1,1,1,2,5717.257,452136.26,MT
3594,Hyderabad,1000,1,1,1,2,2471,89747.36,MT
3595,Varanasi,500,0,0,0,3,14567.5,1310184,TT
3596,Jagdalpur,4000,1,1,1,2,10889.55,583412.5861,MT
3597,Karimnagar,600,1,1,1,2,35682,2059191,MT
3598,Chennai,200,1,1,1,2,51.67300011,15549.58001,MT
3599,Ujjain,800,1,0,1,2,7682,249250.6698,MT
3600,Rampur,2000,1,1,1,3,9942,283671.1,TT
3601,Bhimavaram,900,1,1,0,2,32990.087,986116.667,MT
3602,Kamptee,1200,0,0,0,2,11618,882496.5601,TT
3603,Greater,400,0,0,0,2,10410.746,1065556.54,TT
3604,Delhi,200,1,1,1,2,15178,1160864.15,MT
3605,Nizamabad,500,1,1,1,2,6319,390675.6,MT
3606,Chandigarh,1000,0,0,0,3,5285,313408,TT
3607,Adilabad,1000,0,0,0,3,40839,2301716.95,TT
3608,Varanasi,500,0,0,0,2,14938.5,1368064,TT
3609,Adilabad,500,1,1,1,2,51448.5,2936981.2,MT
3610,Anantapur,1400,1,1,1,2,37307,2432568.65,MT
3611,BANGALORE,500,0,0,0,2,215051.793,1.09E+07,TT
3612,Guntur,1000,1,1,1,2,116,6773,MT
3613,Vijayawada,900,1,0,1,3,63812,2058167.25,MT
3614,Patan,2000,1,0,1,9,1816.132001,264022.825,MT
3615,Delhi,400,0,0,0,1,198,8904.799999,TT
3616,Korba,500,1,0,1,2,21187,857705.3797,MT
3617,Guwahati,500,0,0,0,2,7942,396678,TT
3618,Jammu,1800,1,1,1,3,30798,1608010,MT
3619,Patna,1200,0,0,0,2,2608,126640,TT
3620,Mancherial,26000,0,0,0,2,15328.41,469777.2137,TT
3621,Patna,3000,1,0,1,3,3648,220299.8601,MT
3622,Ghaziabad,2000,1,1,1,3,8528,566950.9,MT
3623,Kurnool,3500,1,1,1,3,35750.335,1969254.475,MT
3624,Hyderabad,1000,1,0,1,9,1178.684,55840.52999,MT
3625,Kolkata,1200,0,0,0,2,621.4,195532,TT
3626,Guntur,1000,1,1,1,2,34885,1350323,MT
3627,Delhi,500,1,1,1,3,31484.58,2044554.74,MT
3628,Greater,300,0,0,0,2,6194.368,711946.07,TT
3629,Chandigarh,1000,1,0,1,2,16,26320,MT
3630,Hyderabad,3927,1,1,1,2,29953.98202,1656704.775,MT
3631,Pune,220,1,0,1,2,66,12524.69996,MT
3632,Indore,200,1,0,1,2,359,255159.8999,MT
3633,Chitradurga,1200,0,0,0,2,69955,3215202.87,TT
3634,Greater,1000,1,1,1,3,1334.508,45142.15201,MT
3635,Nellore,2000,1,1,1,3,22187,1173126.01,MT
3636,Nalgonda,1000,1,0,1,3,15202,618921.91,MT
3637,Greater,500,1,0,1,3,647,29252.16999,MT
3638,Greater,350,1,0,1,3,2182.5,126271.5,MT
3639,Aalo,3000,1,1,1,5,1060,126559,MT
3640,Hyderabad,500,0,0,0,5,961,157914.4,TT
3641,Warangal,1500,1,0,1,5,16654.5,821836.35,MT
3642,BANGALORE,500,0,0,0,5,143,35693.60001,TT
3643,Patna,3000,1,0,1,5,3623,223355.31,MT
3644,Chennai,200,1,1,1,5,10452,399486.1798,MT
3645,Ahmadabad,1000,1,0,1,5,15818,351483.13,MT
3646,Chitradurga,800,1,0,1,5,6943,308179.86,MT
3647,Chennai,200,1,1,1,5,117.912,33303.76006,MT
3648,Goa,200,1,1,1,5,23380,786799.82,TT
3649,Greater,500,0,0,0,5,6755,825431,TT
3650,Gudur,200,1,1,1,5,1544,63654,MT
3651,Sangrur,4800,0,0,0,10,9,274,TT
3652,Jammu,1800,1,1,1,5,28374,1430420,MT
3653,Chennai,1000,1,0,1,5,175.855,178053.1799,MT
3654,BANGALORE,600,0,0,0,5,7112.934985,2802629.448,TT
3655,Patna,400,1,1,0,5,4795,258834.91,MT
3656,Varanasi,1500,1,0,1,7,124,7923.820007,MT
3657,GVMC,900,1,1,0,5,44041,1241693.365,MT
3658,Korba,500,1,0,1,5,23378,927801.7198,MT
3659,Vijayawada,2200,1,1,1,5,40226,2347368.04,MT
3660,Vijayawada,200,1,1,1,11,393,16242.78999,MT
3661,Nagpur,900,1,0,1,5,19063,532274.2,MT
3662,Chapra,3000,1,1,1,5,39702.084,2235782.575,MT
3663,Lucknow,1000,1,1,1,5,22002,1346358.52,MT
3664,Korba,4500,1,1,1,5,12362,707870,MT
3665,Aurangabad,200,1,1,1,5,458.2700003,287709.8,MT
3666,Hyderabad,600,0,0,0,5,4810.839992,2456316.601,TT
3667,Rampur,2000,1,1,1,5,8895,256804.87,TT
3668,Mayang,2000,0,0,0,5,84,16982,TT
3669,Chittoor,250,1,1,1,5,3812.106,93922.44404,MT
3670,Chennai,500,1,0,1,5,1224.039998,297076.9296,MT
3671,Eluru,1200,1,1,1,5,30098.217,1952813.89,MT
3672,Goa,800,1,0,1,5,35270,1089087.01,MT
3673,Vijayawada,200,1,1,1,5,261,9595,MT
3674,Jalna,200,1,1,1,11,727,48882,MT
3675,Greater,500,1,0,1,11,4075,200096.54,MT
3676,Hyderabad,500,1,1,1,5,435,38016,MT
3677,BANGALORE,400,0,0,0,5,140073.595,7446468.321,TT
3678,Goa,1000,0,0,0,5,271,60881.70001,TT
3679,Mahabubabad,500,1,1,1,11,602,37018.75,MT
3680,Ahmadnagar,1200,1,0,1,5,2514.005001,134041.4101,MT
3681,Kangpokpi,1000,0,0,0,5,3468,212400.9,TT
3682,Greater,300,0,0,0,5,41,5779,TT
3683,Greater,800,1,0,1,5,15659,452568.6401,MT
3684,BANGALORE,400,0,0,0,5,57274.779,2811837.889,TT
3685,Delhi,200,0,0,0,5,1575,111379,TT
3686,Hyderabad,3000,1,1,1,6,28684.705,1429648.631,TT
3687,Varanasi,1000,1,1,1,2,2069,218496.8495,MT
3688,Pune,920,0,0,0,6,10552.01796,6452569.083,TT
3689,Pune,600,0,0,0,6,2748.757998,1228947.611,TT
3690,Sirhind,1000,0,0,0,3,126,4526,TT
3691,Greater,250,0,0,0,2,2474,88366.5,TT
3692,Chhattarpur,500,1,1,1,2,295.091,16746.269,MT
3693,Chennai,400,0,0,0,6,12524,649712.3297,TT
3694,Hyderabad,400,0,0,0,2,145.31,52526.95001,TT
3695,Korba,4500,1,1,1,6,15051,1042646,MT
3696,Mangaldoi,200,1,1,1,6,9934,436950.3499,MT
3697,Nagpur,1200,1,1,1,2,705,25451.40001,MT
3698,Ahmadabad,2000,0,0,0,6,1113,101910,TT
3699,Aurangabad,200,1,1,1,6,463.0670005,318155.62,MT
3700,Shimla,1000,1,0,1,6,12007.402,822905.9401,MT
3701,Warangal,1500,1,0,1,2,25514.212,1528524.25,MT
3702,Una,500,1,0,1,8,47,4630.75,MT
3703,Lucknow,1500,1,1,1,6,25827,1350085.74,MT
3704,Delhi,200,1,1,1,6,237,135307.2999,MT
3705,Chandigarh,1200,0,0,0,6,10641.863,704861.8399,TT
3706,Varanasi,500,1,1,1,6,23098.98,1385198.59,TT
3707,Hyderabad,1400,1,1,1,2,4484,77525,MT
3708,GVMC,800,1,0,1,6,4824,629435.61,MT
3709,Pune,1000,0,0,0,6,2376.442997,1266263.933,TT
3710,Delhi,200,1,1,1,6,17788,1331447.66,MT
3711,Tanuku,200,1,1,1,6,35354,1622550.97,MT
3712,Tiruchirappalli,500,1,1,1,3,6773.045,118216.345,MT
3713,Greater,200,0,0,0,6,1745,139487,TT
3714,Yadgir,1000,1,1,1,6,11432,537108.1,MT
3715,Hyderabad,200,1,1,1,6,632.1899996,324432.4001,MT
3716,Chennai,500,0,0,0,6,690.8630001,60904.37506,TT
3717,Greater,500,1,0,1,10,85,5315.049999,MT
3718,Delhi,500,1,1,1,6,24782.735,1565013.05,MT
3719,Goa,200,1,1,1,6,22539,767141.96,TT
3720,Greater,200,0,0,0,2,2229,185182,TT
3721,Anand,2000,0,0,0,2,441.6600001,13804,TT
3722,Dhanbad,800,1,1,1,6,6025.11,336968.14,MT
3723,Anantapur,200,1,1,1,6,68613,3754128.001,MT
3724,Amritsar,200,1,1,1,6,22937,1085283.72,MT
3725,Paralakhemundi,2200,1,1,1,2,7299,383374.04,MT
3726,Arrah,200,0,0,0,2,986,88173,TT
3727,Greater,250,1,0,1,6,32350.836,797691.53,MT
3728,Varanasi,1000,1,1,1,6,581,28325.34995,MT
3729,Nagpur,1200,1,1,1,6,61629,2320679.44,MT
3730,Amravati,700,1,1,1,6,6116,310905.8801,MT
3731,Anantapur,1000,0,0,0,3,32783.24001,1838104.849,TT
3732,Patna,3000,1,0,1,2,4187,230887.6999,MT
3733,Lucknow,200,0,0,0,6,135,7534.079996,TT
3734,Chennai,190,1,0,1,6,846,28587,MT
3735,Kolkata,1500,1,0,1,6,7444,485278.0501,MT
3736,Greater,500,0,0,0,6,6158,715074.1,TT
3737,Amalapuram,1500,1,1,1,2,34872.771,1587692.501,MT
3738,Neemuch,2000,1,1,1,6,2411,120360.03,MT
3739,Nellore,450,1,0,1,6,11256,427803,MT
3740,Thanjavur,600,0,0,0,6,6945.275001,399177.1,TT
3741,Vizianagaram,1600,1,1,1,6,60278,2147816.7,MT
3742,BANGALORE,400,0,0,0,6,159593.657,8290923.061,TT
3743,Varanasi,200,1,0,1,6,4082,242174.31,MT
3744,Eluru,1500,1,1,1,2,8166.904,625726.884,MT
3745,Chennai,650,1,1,1,9,234.5,12042.6,TT
3746,Dimapur,2500,1,1,1,9,6967,1726685.3,MT
3747,Kolkata,1200,0,0,0,6,279,71550,TT
3748,Hyderabad,1000,1,1,1,11,2865.02,141815.62,MT
3749,Pune,220,1,0,1,6,29,6468,MT
3750,Peddapuram,400,0,0,0,6,1937,748777.6,TT
3751,Hoshiarpur,800,1,1,1,6,15750,514702.8599,MT
3752,Varanasi,700,1,1,1,6,1039,64588.31,MT
3753,BANGALORE,1000,1,0,1,7,3,1055,MT
3754,Hyderabad,400,1,0,1,7,7,961,MT
3755,Karimnagar,750,0,0,0,3,299,12710,TT
3756,Nashik,700,0,0,0,1,59,15524,TT
3757,Hyderabad,1000,1,1,1,10,7.899999976,192,MT
3758,Hyderabad,100,0,0,0,2,222,50313,TT
3759,Gumla,200,1,1,1,3,14030,862341.47,MT
3760,Hyderabad,500,0,0,0,3,338,33360,TT
3761,Araria,800,1,0,1,3,1088,84537,MT
3762,Chennai,450,1,0,1,2,912.9620002,30223.86001,MT
3763,Greater,300,1,1,1,3,117.3,14640,MT
3764,Goa,200,1,1,1,2,11176,450316.14,TT
3765,Hyderabad,400,0,0,0,3,411,18005,TT
3766,Shimla,300,1,1,1,2,159,16400,MT
3767,Greater,250,0,0,0,2,138952.49,1.70E+07,TT
3768,Kanpur,900,1,1,1,2,913,60426,MT
3769,Nagpur,1200,1,0,1,2,357,17545,MT
3770,Adilabad,200,1,1,1,6,2,18.79999924,MT
3771,Greater,500,0,0,0,4,1969,140134.27,TT
3772,Tadepalligudem,1000,1,1,1,6,188,13773.33002,MT
3773,Hamirpur,500,0,0,0,2,1756,42993,TT
3774,Shimla,300,1,1,1,11,443,33461,MT
3775,Lucknow,400,1,0,1,4,126,8821,MT
3776,Ballia,500,1,0,1,4,425,29728,MT
3777,Dibrugarh,200,1,0,1,1,5534.308,218453.2399,MT
3778,Sirhind,1000,0,0,0,1,61,3005,TT
3779,Chandigarh,200,1,1,1,9,129,8196,MT
3780,Goa,1000,0,0,0,4,407,129196.6,TT
3781,Chandigarh,1500,1,1,1,9,1175,42212.5,MT
3782,Amalapuram,1000,1,1,1,9,2454,110793,MT
3783,Mayang,2000,0,0,0,11,33,10109,TT
3784,Vijayawada,1200,1,1,1,9,12,712,MT
3785,Srikakulam,500,1,0,1,7,63,1117,MT
3786,Jammu,100,1,1,1,5,44,12334,MT
3787,Delhi,500,0,0,0,2,716.875,47278.4,TT
3788,Goa,1000,0,0,0,2,349,92715.5,TT
3789,Aalo,3000,1,1,1,2,176,20043,MT
3790,Anand,2000,0,0,0,6,47,3518,TT
3791,Dumka,500,1,0,1,2,2585.05,267519,MT
3792,Delhi,2500,0,0,0,1,96,11501.19,TT
3793,Greater,1000,1,1,1,2,9.262999997,693.9940004,MT
3794,Hyderabad,1150,1,1,1,11,4897.317998,261325.5331,MT
3795,Greater,500,1,0,1,12,4.150000013,6322.5,MT
3796,Nandyal,500,0,0,0,9,4,560,TT
3797,Greater,350,0,0,0,4,603,20884,TT
3798,Kangpokpi,1000,0,0,0,1,968,52489.9,TT
3799,BANGALORE,400,0,0,0,11,2,333,TT
3800,Baharampur,1000,0,0,0,8,28,4814.700027,TT
3801,Patiala,300,0,0,0,4,0.5,125,TT
3802,Delhi,450,0,0,0,1,7,1037,TT
3803,Vijayawada,1200,1,1,1,7,1,900,MT
3804,Greater,500,0,0,0,3,19080.176,1614676.12,TT
3805,Hyderabad,1200,1,1,1,5,9479,156228.55,MT
3806,Tadepalligudem,1000,1,1,1,5,12,655.3500023,MT
3807,Greater,300,1,1,1,5,5188.869001,968369.683,MT
3808,Tumkur,1000,1,1,1,11,49,1075.150002,MT
3809,Goa,1000,0,0,0,1,44,23180,TT
3810,Greater,250,0,0,0,4,0,0,TT
3811,Nandyal,500,0,0,0,10,37,500,TT
3812,Tadepalligudem,1000,1,1,1,9,1,190,MT
3813,Hyderabad,500,0,0,0,2,3694,116447,TT
3814,Hyderabad,750,1,1,1,11,4,40,MT
3815,Hyderabad,400,0,0,0,1,129,6787,TT
3816,Chandigarh,1000,1,0,1,8,15,834,MT
3817,Tanuku,200,1,1,1,3,4,209,MT
3818,Adilabad,1000,1,1,1,3,29417.9,706561.0554,MT
3819,Chennai,300,0,0,0,3,22495.178,871667.35,TT
3820,Bhimavaram,1300,0,0,0,3,72000,2582706.29,TT
3821,Ganjam,480,0,0,0,3,22838,1391358.99,TT
3822,Sidhi,5000,0,0,0,3,3118,322432.84,TT
3823,Tumkur,1500,0,0,0,3,95225,3960431.231,TT
3824,Sonipat,500,0,0,0,3,2865,213082.7798,TT
3825,Karimnagar,500,1,0,1,3,29767.81,1678204.477,MT
3826,Delhi,1000,0,0,0,3,8990.25,581043.1502,TT
3827,Patna,1200,0,0,0,3,2445,145504.24,TT
3828,Pudukkottai,1000,0,0,0,3,23305.223,539790.1599,TT
3829,Suryapet,200,0,0,0,3,6052.88,846798.4,TT
3830,Greater,300,0,0,0,3,1540.585,197789.8,TT
3831,Adilabad,3500,0,0,0,3,26298,1656949.34,TT
3832,Pune,200,1,1,1,3,10233.927,273428.571,MT
3833,Chandigarh,2000,0,0,0,3,21537,1840798,TT
3834,Greater,300,0,0,0,3,21300.85,927232.86,TT
3835,Hyderabad,1000,1,1,1,3,6396.666001,324581.3019,MT
3836,Delhi,800,0,0,0,3,14746.833,1222992.508,TT
3837,Coimbatore,100,0,0,0,3,5979.66,245602.59,TT
3838,Thanjavur,600,0,0,0,1,2,77,TT
3839,Hoshiarpur,1000,0,0,0,3,73,870,TT
3840,Guntur,1000,0,0,0,3,481,262528.5605,TT
3841,Anekal,1000,0,0,0,3,305.25,19137.80005,TT
3842,Delhi,450,0,0,0,3,19,3048,TT
3843,Lucknow,380,0,0,0,4,20028,826648,TT
3844,Guntur,400,0,0,0,4,8109,342186.44,TT
3845,Tumkur,1500,0,0,0,4,87448,3600549.261,TT
3846,Patna,1200,0,0,0,4,2506,143637.5,TT
3847,Khedbrahma,3000,0,0,0,4,20243.344,1239567.23,TT
3848,Pudukkottai,1000,0,0,0,4,27334.177,653546.0499,TT
3849,Hosakote,1000,0,0,0,4,8225.54,149455.8,TT
3850,Chennai,400,0,0,0,4,16971,685506,TT
3851,Puducherry,200,0,0,0,4,2283.135,516257,TT
3852,Adilabad,500,0,0,0,4,7053,368417.09,TT
3853,Anantapur,1500,0,0,0,4,7100.002002,1599137.28,TT
3854,Chennai,300,0,0,0,4,21757.622,868769.892,TT
3855,Karimnagar,1000,1,1,0,4,37858.00201,1899328.866,MT
3856,BANGALORE,900,1,0,1,4,10531.989,391577.615,MT
3857,Srikakulam,1800,0,0,0,4,525,33593.14999,TT
3858,Coimbatore,100,0,0,0,4,3699.865,135027.66,TT
3859,Siddipet,500,1,1,1,4,3107,129125.67,MT
3860,Varanasi,1000,0,0,0,4,8,1230.800007,TT
3861,Greater,250,0,0,0,4,104364.033,1.24E+07,TT
3862,Ludhiana,1500,0,0,0,4,9,108,TT
3863,Aldona,500,1,1,1,3,422,21100,MT
3864,Hyderabad,400,0,0,0,4,1728,93836,TT
3865,Ghaziabad,200,0,0,0,4,12,1175.099998,TT
3866,Indore,200,0,0,0,3,88,7842.599998,TT
3867,BANGALORE,2200,0,0,0,8,23621,948973.1502,TT
3868,Ghaziabad,1000,1,0,1,8,8204,277524.19,MT
3869,Varanasi,1000,0,0,0,8,4154.25,190876.1,TT
3870,Bhimavaram,1300,0,0,0,8,26028,914112.68,TT
3871,Nagpur,1000,0,0,0,8,1167,114069.51,TT
3872,Gurdaspur,1000,0,0,0,8,20026,1154229.28,TT
3873,Solan,1000,0,0,0,8,32,12739.24985,TT
3874,Greater,480,0,0,0,8,18146.309,1102197.29,TT
3875,Vemulawada,1000,0,0,0,8,763.5,34789.5,TT
3876,BANGALORE,2200,0,0,0,7,30838,1219945.27,TT
3877,Gurgaon,500,0,0,0,7,3407,94230,TT
3878,Sonipat,500,0,0,0,7,352,8718.870022,TT
3879,Jammu,1500,0,0,0,8,1,38.22000122,TT
3880,Sidhi,5000,0,0,0,7,1899,216155.78,TT
3881,Bidar,300,0,0,0,7,1182,51230.36,TT
3882,Adilabad,500,0,0,0,7,57,5306,TT
3883,Delhi,1000,0,0,0,7,10524.376,593129.0682,TT
3884,Kerakat,1000,0,0,0,7,1800.005,19557.799,TT
3885,Guntur,1000,0,0,0,8,68,37020,TT
3886,GVMC,500,1,0,0,7,44129,2463775.24,TT
3887,Srikakulam,1800,0,0,0,7,853,64488.77,TT
3888,Chandigarh,2000,0,0,0,7,23766,1940429,TT
3889,Solan,1000,0,0,0,7,122,33692.31972,TT
3890,Sadasivpet,400,0,0,0,8,608,37409.4,TT
3891,Vemulawada,1000,0,0,0,7,1541.775,81775.4,TT
3892,GVMC,800,0,0,0,6,15822,868148.5905,TT
3893,Kerakat,1000,0,0,0,6,1795.515,26932.69699,TT
3894,Hyderabad,200,0,0,0,6,59875.713,2055234.995,TT
3895,Srikakulam,800,0,0,0,6,8211,340448.5,TT
3896,Greater,250,0,0,0,5,131085.186,1.55E+07,TT
3897,Raipur,2400,0,0,0,5,16832.479,853753.2107,TT
3898,Kerakat,1000,0,0,0,5,3139.834,36547.95701,TT
3899,Hyderabad,1200,0,0,0,6,14186,1837705.2,TT
3900,Anantapur,1500,0,0,0,6,5830.996002,1497770.3,TT
3901,Pudukkottai,1000,0,0,0,6,8140.1,214296.755,TT
3902,Nagarkurnool,1000,0,0,0,6,11279,468306.6,TT
3903,Chennai,300,0,0,0,6,23495.455,901341.19,TT
3904,Gurgaon,500,0,0,0,6,294,8119,TT
3905,BANGALORE,400,0,0,0,5,5424.364,189670.464,TT
3906,Dehradun,500,0,0,0,6,2666.64,119665.75,TT
3907,Greater,260,0,0,0,6,651.5,227099.05,TT
3908,Khedbrahma,3000,0,0,0,6,20916.553,1274435.257,TT
3909,Bhimavaram,1300,0,0,0,6,55887,2017093.75,TT
3910,Ludhiana,2000,0,0,0,5,2170,234596.95,TT
3911,Rajahmundry,900,0,0,0,5,10209,324764,TT
3912,Srikakulam,1200,0,0,0,5,6788,395596.5102,TT
3913,Varanasi,1000,0,0,0,6,9742.75,427307.2401,TT
